batter,bowler,runs,balls,fours,sixes,dismissals
AP Majumdar,J Botha,4,2,1,0,1
AP Majumdar,KP Appanna,18,10,3,0,0
AP Majumdar,M Muralitharan,4,6,0,0,0
AP Majumdar,R Bhatia,5,6,0,0,0
AP Majumdar,SK Trivedi,7,7,0,0,0
AP Majumdar,SP Narine,1,4,0,0,0
AP Majumdar,SR Watson,9,5,2,0,0
AP Majumdar,STR Binny,3,5,0,0,0
AP Majumdar,Shakib Al Hasan,4,7,0,0,1
AP Majumdar,YK Pathan,4,3,0,0,0
AP Tare,A Nehra,0,1,0,0,1
AP Tare,A Uniyal,15,6,1,1,0
AP Tare,AA Chavan,9,8,2,0,0
AP Tare,AB Dinda,0,7,0,0,1
AP Tare,AD Mascarenhas,0,1,0,0,1
AP Tare,Anureet Singh,3,4,0,0,1
AP Tare,Azhar Mahmood,10,5,1,1,0
AP Tare,B Stanlake,9,9,2,0,0
AP Tare,BW Hilfenhaus,9,4,2,0,0
AP Tare,DL Chahar,0,1,0,0,1
AP Tare,DW Steyn,8,9,1,0,1
AP Tare,IC Pandey,10,7,2,0,1
AP Tare,IK Pathan,4,2,1,0,0
AP Tare,Imran Tahir,4,3,1,0,1
AP Tare,Iqbal Abdulla,7,3,1,0,0
AP Tare,JA Morkel,11,14,2,0,2
AP Tare,JD Unadkat,8,2,2,0,0
AP Tare,JH Kallis,5,4,1,0,1
AP Tare,JP Duminy,1,1,0,0,0
AP Tare,JP Faulkner,30,13,3,2,0
AP Tare,KK Cooper,7,8,1,0,2
AP Tare,L Balaji,15,5,1,1,0
AP Tare,M Morkel,8,8,1,0,0
AP Tare,MA Starc,1,3,0,0,0
AP Tare,MG Johnson,0,1,0,0,0
AP Tare,MM Sharma,14,11,3,0,1
AP Tare,MR Marsh,6,8,1,0,0
AP Tare,Mohammed Shami,5,4,1,0,0
AP Tare,NLTC Perera,2,3,0,0,0
AP Tare,P Kumar,5,5,1,0,0
AP Tare,PJ Sangwan,16,8,0,2,1
AP Tare,PV Tambe,12,8,1,0,0
AP Tare,R Ashwin,4,5,0,0,0
AP Tare,R Dhawan,1,1,0,0,0
AP Tare,R Vinay Kumar,12,8,2,0,0
AP Tare,S Ladda,1,2,0,0,0
AP Tare,S Nadeem,4,6,0,0,0
AP Tare,SE Bond,1,3,0,0,1
AP Tare,SK Trivedi,8,5,0,1,0
AP Tare,SP Narine,9,6,0,1,0
AP Tare,SR Watson,19,9,2,1,0
AP Tare,STR Binny,9,4,2,0,0
AP Tare,SW Tait,8,6,2,0,0
AP Tare,Sandeep Sharma,11,10,0,1,1
AP Tare,Shakib Al Hasan,3,9,0,0,2
AP Tare,TS Mills,0,3,0,0,1
AP Tare,VR Aaron,7,5,0,0,1
AP Tare,VS Malik,6,10,0,0,0
AP Tare,WD Parnell,0,2,0,0,1
AP Tare,YS Chahal,2,2,0,0,0
AR Bawne,CR Woakes,4,5,0,0,0
AR Bawne,NM Coulter-Nile,6,3,1,0,0
AR Bawne,SP Narine,2,4,0,0,0
AR Patel,A Choudhary,5,3,0,0,0
AR Patel,A Kamboj,1,1,0,0,0
AR Patel,A Mishra,18,16,0,2,0
AR Patel,A Nehra,11,4,2,0,0
AR Patel,A Zampa,12,6,0,1,0
AR Patel,AB Dinda,1,1,0,0,0
AR Patel,AD Mathews,6,9,0,0,0
AR Patel,AD Russell,35,12,3,3,0
AR Patel,AF Milne,4,2,0,0,0
AR Patel,AJ Tye,24,12,3,1,1
AR Patel,AK Markram,3,4,0,0,0
AR Patel,AS Joseph,4,4,1,0,0
AR Patel,AS Rajpoot,1,2,0,0,0
AR Patel,AS Roy,8,9,0,0,0
AR Patel,Akash Madhwal,1,2,0,0,0
AR Patel,Anureet Singh,8,4,1,0,0
AR Patel,Arshad Khan,5,5,0,0,0
AR Patel,Arshdeep Singh,10,7,1,0,0
AR Patel,Avesh Khan,25,21,3,1,0
AR Patel,Azmatullah Omarzai,6,8,1,0,0
AR Patel,B Kumar,60,39,2,4,3
AR Patel,BA Stokes,3,11,0,0,0
AR Patel,BB Sran,2,2,0,0,0
AR Patel,BCJ Cutting,2,3,0,0,0
AR Patel,BJ Dwarshuis,17,7,2,1,0
AR Patel,Basil Thampi,16,9,2,0,0
AR Patel,Brijesh Sharma,2,2,0,0,0
AR Patel,C Green,25,17,4,0,0
AR Patel,C Sakariya,6,2,0,1,1
AR Patel,C de Grandhomme,2,4,0,0,0
AR Patel,CH Morris,19,16,0,1,1
AR Patel,CJ Anderson,13,8,0,1,0
AR Patel,CR Brathwaite,6,10,1,0,0
AR Patel,CR Woakes,1,1,0,0,0
AR Patel,CV Varun,32,41,1,2,3
AR Patel,D Ferreira,8,3,0,1,0
AR Patel,D Wiese,8,5,1,0,0
AR Patel,DJ Bravo,28,32,1,1,4
AR Patel,DJ Hooda,2,2,0,0,0
AR Patel,DL Chahar,1,2,0,0,1
AR Patel,DR Sams,21,6,0,3,0
AR Patel,DR Smith,16,4,1,2,1
AR Patel,DS Kulkarni,5,2,1,0,0
AR Patel,DS Rathi,17,10,2,1,1
AR Patel,DT Christian,4,4,0,0,1
AR Patel,GJ Maxwell,1,1,0,0,0
AR Patel,Gurjapneet Singh,2,6,0,0,2
AR Patel,HH Pandya,7,2,0,1,0
AR Patel,HR Shokeen,12,5,0,2,0
AR Patel,HV Patel,22,19,1,1,1
AR Patel,Harpreet Brar,10,6,2,0,0
AR Patel,Harsh Dubey,0,1,0,0,1
AR Patel,Harshit Rana,11,10,2,0,0
AR Patel,I Sharma,8,7,1,0,0
AR Patel,Imran Tahir,27,28,1,1,3
AR Patel,Iqbal Abdulla,8,4,0,1,0
AR Patel,J Little,10,6,0,1,0
AR Patel,J Yadav,6,11,0,0,1
AR Patel,JC Archer,9,7,1,0,0
AR Patel,JD Unadkat,27,21,2,1,1
AR Patel,JH Kallis,2,2,0,0,0
AR Patel,JJ Bumrah,53,52,4,1,4
AR Patel,JO Holder,13,8,1,0,0
AR Patel,JP Behrendorff,14,6,0,2,1
AR Patel,JP Duminy,6,8,0,0,0
AR Patel,JP Faulkner,11,10,1,0,0
AR Patel,JPR Scantlebury-Searles,6,4,1,0,0
AR Patel,JR Hazlewood,21,19,3,0,1
AR Patel,K Gowtham,5,6,0,0,1
AR Patel,K Khejroliya,5,4,0,0,1
AR Patel,K Rabada,9,6,0,1,0
AR Patel,K Santokie,5,4,1,0,0
AR Patel,KA Pollard,19,13,1,2,1
AR Patel,KH Pandya,26,21,1,1,0
AR Patel,KK Ahmed,1,3,0,0,1
AR Patel,KV Sharma,23,9,1,2,0
AR Patel,Kartik Tyagi,18,14,2,0,0
AR Patel,Kuldeep Yadav,13,7,1,1,1
AR Patel,LH Ferguson,16,11,3,0,1
AR Patel,LS Livingstone,7,7,1,0,0
AR Patel,M Jansen,21,11,3,1,0
AR Patel,M Markande,28,17,3,1,0
AR Patel,M Morkel,9,6,1,0,0
AR Patel,M Pathirana,19,13,3,0,1
AR Patel,M Prasidh Krishna,8,10,1,0,2
AR Patel,M Shahrukh Khan,7,2,0,1,0
AR Patel,M Siddharth,8,3,0,1,0
AR Patel,M Theekshana,25,9,2,2,1
AR Patel,MA Starc,5,5,0,0,1
AR Patel,MA Wood,0,1,0,0,1
AR Patel,MC Henriques,22,13,0,2,1
AR Patel,MD Shanaka,7,3,0,1,0
AR Patel,MJ McClenaghan,13,12,0,1,1
AR Patel,MJ Santner,5,2,1,0,0
AR Patel,MM Ali,9,11,0,0,1
AR Patel,MM Sharma,8,8,0,0,1
AR Patel,MP Stoinis,22,14,3,1,1
AR Patel,Mohammad Nabi,4,7,0,0,0
AR Patel,Mohammed Shami,29,25,2,2,1
AR Patel,Mohammed Siraj,21,16,3,0,0
AR Patel,Mohsin Khan,6,5,1,0,0
AR Patel,Mukesh Choudhary,0,1,0,0,1
AR Patel,Mustafizur Rahman,8,10,0,0,0
AR Patel,N Rana,5,6,0,0,0
AR Patel,N Thushara,8,3,0,1,0
AR Patel,NLTC Perera,0,1,0,0,1
AR Patel,NM Coulter-Nile,16,13,1,1,2
AR Patel,Navdeep Saini,5,3,1,0,0
AR Patel,Naveen-ul-Haq,2,2,0,0,0
AR Patel,Nithish Kumar Reddy,2,2,0,0,0
AR Patel,Noor Ahmad,36,23,3,2,2
AR Patel,P Kumar,6,8,0,0,1
AR Patel,P Negi,3,3,0,0,0
AR Patel,PJ Cummins,17,15,2,0,0
AR Patel,PP Chawla,4,5,0,0,0
AR Patel,PV Tambe,11,9,1,0,0
AR Patel,PVD Chameera,11,5,0,1,0
AR Patel,PWH de Silva,28,10,4,1,0
AR Patel,Prince Yadav,2,3,0,0,1
AR Patel,R Ashwin,15,26,1,0,3
AR Patel,R Bhatia,4,3,0,0,0
AR Patel,R Parag,9,5,0,1,0
AR Patel,R Sai Kishore,15,8,1,1,0
AR Patel,R Shepherd,1,1,0,0,0
AR Patel,RA Jadeja,74,40,2,7,0
AR Patel,RD Chahar,20,22,1,1,1
AR Patel,RP Meredith,6,4,1,0,0
AR Patel,Ramandeep Singh,6,2,0,1,0
AR Patel,Rashid Khan,89,68,5,5,3
AR Patel,Rasikh Salam,4,3,0,0,0
AR Patel,Ravi Bishnoi,25,12,0,3,0
AR Patel,S Aravind,8,3,2,0,0
AR Patel,S Badree,2,2,0,0,0
AR Patel,S Gopal,1,1,0,0,0
AR Patel,S Kaul,17,7,0,2,1
AR Patel,S Sandeep Warrier,2,4,0,0,0
AR Patel,SK Raina,6,3,1,0,0
AR Patel,SL Malinga,27,16,1,1,0
AR Patel,SM Curran,1,1,0,0,0
AR Patel,SN Thakur,26,18,3,1,1
AR Patel,SP Narine,57,57,1,4,4
AR Patel,SR Watson,21,12,2,1,1
AR Patel,SS Cottrell,0,1,0,0,1
AR Patel,STR Binny,2,4,0,0,0
AR Patel,Sakib Hussain,2,2,0,0,0
AR Patel,Sandeep Sharma,17,15,2,0,0
AR Patel,Shakib Al Hasan,5,4,0,0,0
AR Patel,Shivam Mavi,2,2,0,0,0
AR Patel,Suyash Sharma,13,10,2,0,1
AR Patel,T Natarajan,17,12,2,0,1
AR Patel,TA Boult,11,9,2,0,2
AR Patel,TG Southee,3,6,0,0,1
AR Patel,TS Mills,4,4,0,0,0
AR Patel,TU Deshpande,4,5,0,0,0
AR Patel,Tilak Varma,5,3,1,0,0
AR Patel,UT Yadav,29,20,3,1,2
AR Patel,Umran Malik,3,7,0,0,0
AR Patel,V Shankar,1,1,0,0,0
AR Patel,VG Arora,9,5,2,0,1
AR Patel,VR Aaron,13,6,1,1,0
AR Patel,VR Iyer,0,2,0,0,1
AR Patel,Vijaykumar Vyshak,6,4,1,0,1
AR Patel,WD Parnell,13,7,3,0,0
AR Patel,WG Jacks,14,4,0,2,0
AR Patel,Washington Sundar,4,7,0,0,0
AR Patel,YS Chahal,46,33,3,3,3
AR Patel,Yash Dayal,1,6,0,0,1
AR Patel,Yash Raj Punja,6,3,1,0,0
AR Patel,Yash Thakur,4,4,0,0,0
AR Patel,Yudhvir Singh,7,4,1,0,0
AR Patel,Z Khan,21,11,1,1,0
AS Joseph,AD Russell,1,1,0,0,0
AS Joseph,AS Rajpoot,3,3,0,0,0
AS Joseph,Akash Madhwal,4,5,1,0,0
AS Joseph,Arshdeep Singh,2,2,0,0,0
AS Joseph,CJ Jordan,0,4,0,0,0
AS Joseph,DJ Bravo,0,1,0,0,1
AS Joseph,JP Behrendorff,2,2,0,0,0
AS Joseph,K Kartikeya,1,1,0,0,0
AS Joseph,K Rabada,2,3,0,0,0
AS Joseph,Mohammed Shami,11,7,2,0,0
AS Joseph,SM Curran,1,3,0,0,0
AS Rajpoot,Basil Thampi,0,1,0,0,1
AS Rajpoot,DJ Bravo,1,1,0,0,0
AS Rajpoot,JJ Bumrah,5,6,1,0,0
AS Rajpoot,JL Pattinson,0,1,0,0,1
AS Rajpoot,KA Pollard,0,1,0,0,0
AS Rajpoot,Kuldeep Yadav,7,5,0,1,0
AS Rajpoot,MM Patel,2,5,0,0,0
AS Rajpoot,Mohammed Siraj,1,5,0,0,0
AS Rajpoot,Rashid Khan,2,3,0,0,0
AS Rajpoot,S Kaul,6,5,1,0,0
AS Rajpoot,SL Malinga,0,3,0,0,1
AS Rajpoot,SN Thakur,1,3,0,0,1
AS Rajpoot,TA Boult,1,2,0,0,0
AS Raut,A Kumble,2,3,0,0,0
AS Raut,A Mishra,6,6,0,0,1
AS Raut,AB Dinda,1,1,0,0,0
AS Raut,AM Nayar,2,4,0,0,0
AS Raut,Anureet Singh,19,9,1,2,0
AS Raut,BA Bhatt,1,2,0,0,1
AS Raut,CH Gayle,4,8,0,0,0
AS Raut,CK Langeveldt,1,2,0,0,0
AS Raut,DE Bollinger,6,6,1,0,0
AS Raut,DJ Bravo,8,4,0,1,0
AS Raut,DR Smith,5,2,1,0,0
AS Raut,DS Kulkarni,1,2,0,0,0
AS Raut,DW Steyn,2,4,0,0,0
AS Raut,FH Edwards,7,4,1,0,0
AS Raut,Harbhajan Singh,2,2,0,0,0
AS Raut,Harmeet Singh,0,3,0,0,1
AS Raut,IK Pathan,1,1,0,0,0
AS Raut,Iqbal Abdulla,2,7,0,0,0
AS Raut,JD Unadkat,1,3,0,0,1
AS Raut,JH Kallis,3,2,0,0,0
AS Raut,KA Pollard,1,1,0,0,0
AS Raut,L Balaji,7,4,1,0,0
AS Raut,MF Maharoof,5,7,0,0,0
AS Raut,PP Chawla,3,6,0,0,1
AS Raut,PP Ojha,9,6,1,0,0
AS Raut,Pankaj Singh,2,2,0,0,0
AS Raut,R Ashwin,3,2,0,0,0
AS Raut,R Bhatia,2,4,0,0,0
AS Raut,R McLaren,11,6,2,0,0
AS Raut,R Vinay Kumar,23,9,3,1,0
AS Raut,RG Sharma,1,2,0,0,1
AS Raut,RJ Harris,9,6,1,0,0
AS Raut,RP Singh,4,3,0,0,0
AS Raut,S Tyagi,1,2,0,0,0
AS Raut,SB Jakati,3,5,0,0,1
AS Raut,SK Raina,7,4,0,1,0
AS Raut,SL Malinga,8,7,0,1,0
AS Raut,Shoaib Ahmed,4,5,0,0,0
AS Raut,VRV Singh,0,1,0,0,0
AS Raut,Y Venugopal Rao,7,3,1,0,0
AS Raut,Z Khan,10,7,0,1,0
AS Roy,A Kamboj,1,1,0,0,0
AS Roy,AR Patel,2,2,0,0,0
AS Roy,Arshdeep Singh,4,5,1,0,1
AS Roy,Ashok Sharma,3,2,0,0,0
AS Roy,Avesh Khan,0,2,0,0,1
AS Roy,B Kumar,9,3,2,0,0
AS Roy,Brijesh Sharma,5,2,1,0,0
AS Roy,C Bosch,1,1,0,0,0
AS Roy,JC Archer,11,6,0,1,0
AS Roy,Kuldeep Yadav,0,1,0,0,1
AS Roy,L Ngidi,6,4,1,0,0
AS Roy,M Prasidh Krishna,1,2,0,0,1
AS Roy,MA Starc,1,3,0,0,2
AS Roy,Mohsin Khan,0,1,0,0,1
AS Roy,Mustafizur Rahman,0,1,0,0,0
AS Roy,Nithish Kumar Reddy,0,2,0,0,1
AS Roy,R Parag,3,3,0,0,0
AS Roy,Rashid Khan,5,3,1,0,0
AS Roy,Ravi Bishnoi,9,3,0,1,0
AS Roy,Sandeep Sharma,2,2,0,0,0
AS Roy,T Natarajan,4,4,0,0,0
AS Roy,TU Deshpande,3,2,0,0,0
AS Roy,WG Jacks,3,3,0,0,0
AS Roy,YS Chahal,4,4,0,0,0
AS Roy,Yash Raj Punja,1,2,0,0,0
AS Yadav,A Kumble,2,2,0,0,0
AS Yadav,DJ Hussey,8,6,0,1,1
AS Yadav,DW Steyn,0,3,0,0,1
AS Yadav,JA Morkel,0,1,0,0,1
AS Yadav,MM Patel,6,3,1,0,0
AS Yadav,Mohammad Hafeez,2,4,0,0,0
AS Yadav,R Bhatia,12,6,2,0,0
AS Yadav,R Vinay Kumar,1,2,0,0,0
AS Yadav,SR Watson,10,6,2,0,1
AS Yadav,V Kohli,7,3,0,1,0
AS Yadav,VY Mahesh,0,1,0,0,1
AS Yadav,Z Khan,1,2,0,0,0
AT Carey,JC Archer,11,8,0,1,0
AT Carey,JD Unadkat,1,2,0,0,1
AT Carey,JJ Bumrah,10,6,0,0,0
AT Carey,Kartik Tyagi,2,3,0,0,0
AT Carey,RD Chahar,2,1,0,0,0
AT Carey,SM Curran,1,3,0,0,1
AT Carey,SN Thakur,3,4,0,0,0
AT Carey,TA Boult,2,2,0,0,0
AT Rayudu,A Ashish Reddy,4,2,0,0,0
AT Rayudu,A Kumble,27,21,0,2,0
AT Rayudu,A Mishra,100,85,5,3,3
AT Rayudu,A Mithun,16,8,3,0,0
AT Rayudu,A Nehra,29,18,1,2,3
AT Rayudu,A Nortje,28,14,2,2,0
AT Rayudu,A Singh,8,8,1,0,0
AT Rayudu,A Symonds,10,5,0,1,0
AT Rayudu,A Uniyal,1,2,0,0,1
AT Rayudu,A Zampa,12,10,1,0,0
AT Rayudu,AA Chavan,5,4,0,0,0
AT Rayudu,AA Jhunjhunwala,21,8,3,1,0
AT Rayudu,AB Agarkar,27,21,2,1,0
AT Rayudu,AB Dinda,28,24,4,0,3
AT Rayudu,AB McDonald,8,4,1,0,0
AT Rayudu,AC Thomas,5,8,1,0,1
AT Rayudu,AD Mascarenhas,15,10,2,0,0
AT Rayudu,AD Mathews,13,8,2,0,0
AT Rayudu,AD Russell,19,17,2,0,0
AT Rayudu,AF Milne,0,3,0,0,0
AT Rayudu,AJ Tye,21,11,2,1,0
AT Rayudu,AL Menaria,3,6,0,0,1
AT Rayudu,AR Patel,51,34,2,3,1
AT Rayudu,AS Joseph,8,7,0,1,1
AT Rayudu,AS Rajpoot,9,10,0,0,0
AT Rayudu,AUK Pathan,21,13,3,0,0
AT Rayudu,Akash Singh,1,1,0,0,0
AT Rayudu,Anand Rajan,3,6,0,0,0
AT Rayudu,Ankit Sharma,17,15,2,0,0
AT Rayudu,Anureet Singh,4,4,1,0,0
AT Rayudu,Arshad Khan,4,1,1,0,0
AT Rayudu,Arshdeep Singh,5,8,0,0,0
AT Rayudu,Avesh Khan,63,37,6,4,0
AT Rayudu,Azhar Mahmood,6,3,1,0,0
AT Rayudu,B Kumar,84,69,4,5,2
AT Rayudu,B Laughlin,12,11,1,0,2
AT Rayudu,B Lee,15,17,2,0,0
AT Rayudu,B Stanlake,18,6,3,1,0
AT Rayudu,BA Bhatt,20,14,3,0,0
AT Rayudu,BA Stokes,22,16,3,1,1
AT Rayudu,BAW Mendis,2,2,0,0,0
AT Rayudu,BB Sran,18,12,2,1,1
AT Rayudu,BCJ Cutting,8,4,0,1,0
AT Rayudu,BE Hendricks,7,5,0,0,0
AT Rayudu,BW Hilfenhaus,1,1,0,0,0
AT Rayudu,Bipul Sharma,24,26,1,1,0
AT Rayudu,C Sakariya,2,3,0,0,2
AT Rayudu,C de Grandhomme,5,3,1,0,0
AT Rayudu,CH Gayle,24,13,3,1,0
AT Rayudu,CH Morris,19,22,1,0,0
AT Rayudu,CJ Anderson,20,9,1,2,0
AT Rayudu,CJ Jordan,10,8,1,0,1
AT Rayudu,CL White,3,4,0,0,0
AT Rayudu,CR Brathwaite,5,4,1,0,0
AT Rayudu,CV Varun,26,21,2,1,0
AT Rayudu,D Wiese,0,1,0,0,1
AT Rayudu,DE Bollinger,9,4,0,1,0
AT Rayudu,DG Nalkande,4,1,1,0,0
AT Rayudu,DJ Bravo,44,43,2,1,2
AT Rayudu,DJ Hooda,7,4,1,0,0
AT Rayudu,DJG Sammy,9,7,1,0,0
AT Rayudu,DL Vettori,4,9,0,0,1
AT Rayudu,DP Nannes,7,8,0,1,0
AT Rayudu,DR Sams,15,13,0,2,1
AT Rayudu,DR Smith,16,10,0,1,0
AT Rayudu,DS Kulkarni,41,19,2,4,0
AT Rayudu,DT Christian,10,15,0,0,0
AT Rayudu,DW Steyn,33,30,5,0,1
AT Rayudu,GB Hogg,13,10,0,1,0
AT Rayudu,GJ Maxwell,31,20,1,2,1
AT Rayudu,HF Gurney,6,4,1,0,0
AT Rayudu,HH Pandya,31,24,4,1,0
AT Rayudu,HR Shokeen,11,10,1,0,0
AT Rayudu,HV Patel,54,44,7,1,5
AT Rayudu,I Sharma,11,14,1,0,2
AT Rayudu,I Udana,11,7,1,0,1
AT Rayudu,IC Pandey,21,15,2,2,0
AT Rayudu,IK Pathan,69,36,8,4,1
AT Rayudu,Imran Tahir,27,22,2,1,1
AT Rayudu,Iqbal Abdulla,10,7,0,1,1
AT Rayudu,J Little,2,6,0,0,1
AT Rayudu,J Syed Mohammad,11,8,1,0,0
AT Rayudu,J Theron,17,9,1,1,0
AT Rayudu,J Yadav,8,4,0,1,0
AT Rayudu,JA Morkel,36,32,6,0,0
AT Rayudu,JC Archer,4,13,0,0,2
AT Rayudu,JD Ryder,4,4,0,0,0
AT Rayudu,JD Unadkat,54,34,7,1,0
AT Rayudu,JDS Neesham,1,3,0,0,0
AT Rayudu,JE Taylor,11,5,2,0,0
AT Rayudu,JH Kallis,37,33,4,0,2
AT Rayudu,JJ Bumrah,50,41,4,2,2
AT Rayudu,JL Pattinson,9,8,1,0,0
AT Rayudu,JO Holder,1,1,0,0,0
AT Rayudu,JP Behrendorff,11,6,2,0,1
AT Rayudu,JP Duminy,7,13,0,0,0
AT Rayudu,JP Faulkner,18,16,0,1,1
AT Rayudu,JR Hopes,27,12,6,0,1
AT Rayudu,Jaskaran Singh,18,5,2,1,0
AT Rayudu,Joginder Sharma,6,7,1,0,0
AT Rayudu,K Gowtham,7,5,1,0,0
AT Rayudu,K Kartikeya,4,5,0,0,0
AT Rayudu,K Rabada,23,25,2,1,1
AT Rayudu,KA Jamieson,7,2,0,1,0
AT Rayudu,KA Pollard,6,4,1,0,0
AT Rayudu,KH Pandya,37,31,0,3,2
AT Rayudu,KK Ahmed,11,17,1,0,3
AT Rayudu,KK Cooper,42,23,3,2,1
AT Rayudu,KL Nagarkoti,15,10,1,1,1
AT Rayudu,KMA Paul,8,5,2,0,0
AT Rayudu,KP Appanna,6,3,1,0,0
AT Rayudu,KP Pietersen,11,9,1,0,0
AT Rayudu,KV Sharma,12,15,1,0,1
AT Rayudu,KW Richardson,7,6,1,0,0
AT Rayudu,Kartik Tyagi,1,4,0,0,0
AT Rayudu,Kuldeep Yadav,27,27,1,1,2
AT Rayudu,L Ablish,9,4,2,0,0
AT Rayudu,L Balaji,33,15,3,2,0
AT Rayudu,LE Plunkett,15,4,2,1,0
AT Rayudu,LH Ferguson,12,13,1,0,0
AT Rayudu,LS Livingstone,11,5,1,1,0
AT Rayudu,Lalit Yadav,14,7,1,1,0
AT Rayudu,M Ashwin,11,17,0,0,1
AT Rayudu,M Jansen,9,5,2,0,0
AT Rayudu,M Kartik,20,14,2,0,0
AT Rayudu,M Markande,6,12,0,0,2
AT Rayudu,M Morkel,28,27,2,1,1
AT Rayudu,M Muralitharan,21,23,0,0,0
AT Rayudu,M Prasidh Krishna,6,10,1,0,0
AT Rayudu,MA Starc,2,2,0,0,1
AT Rayudu,MA Wood,15,5,0,2,0
AT Rayudu,MC Henriques,28,26,3,1,1
AT Rayudu,MF Maharoof,1,2,0,0,1
AT Rayudu,MG Johnson,16,14,3,0,1
AT Rayudu,MJ McClenaghan,19,11,2,1,0
AT Rayudu,MK Tiwary,9,4,0,1,0
AT Rayudu,MM Ali,11,18,1,0,0
AT Rayudu,MM Sharma,71,49,4,5,7
AT Rayudu,MP Stoinis,12,9,0,1,0
AT Rayudu,MR Marsh,15,17,1,0,0
AT Rayudu,Mayank Dagar,7,5,1,0,0
AT Rayudu,Mohammed Shami,34,24,4,1,2
AT Rayudu,Mohammed Siraj,30,19,2,2,1
AT Rayudu,Mujeeb Ur Rahman,7,8,0,0,0
AT Rayudu,Mustafizur Rahman,23,15,3,0,0
AT Rayudu,N Rana,13,4,3,0,0
AT Rayudu,NLTC Perera,26,20,3,1,0
AT Rayudu,NM Coulter-Nile,17,12,3,0,0
AT Rayudu,Navdeep Saini,48,41,6,2,0
AT Rayudu,OC McCoy,1,2,0,0,0
AT Rayudu,OF Smith,0,3,0,0,1
AT Rayudu,P Awana,8,9,0,0,1
AT Rayudu,P Kumar,40,33,5,1,0
AT Rayudu,P Negi,22,14,1,2,0
AT Rayudu,P Sahu,9,7,1,0,0
AT Rayudu,PD Collingwood,6,8,0,0,0
AT Rayudu,PJ Cummins,16,10,3,0,1
AT Rayudu,PJ Sangwan,6,10,0,0,0
AT Rayudu,PP Chawla,78,56,5,4,6
AT Rayudu,PP Ojha,17,13,2,0,1
AT Rayudu,PV Tambe,11,8,0,1,0
AT Rayudu,PWH de Silva,2,2,0,0,0
AT Rayudu,Pankaj Singh,17,9,1,2,0
AT Rayudu,Parvez Rasool,2,3,0,0,0
AT Rayudu,R Ashwin,90,81,4,4,5
AT Rayudu,R Bhatia,20,17,2,0,1
AT Rayudu,R Dhawan,19,9,2,1,1
AT Rayudu,R Goyal,3,5,0,0,0
AT Rayudu,R Parag,21,14,1,1,0
AT Rayudu,R Sharma,15,15,2,0,0
AT Rayudu,R Tewatia,19,15,0,2,1
AT Rayudu,R Vinay Kumar,29,20,2,2,2
AT Rayudu,RA Jadeja,50,40,2,2,1
AT Rayudu,RD Chahar,55,36,4,3,1
AT Rayudu,RE van der Merwe,2,2,0,0,0
AT Rayudu,RG Sharma,8,7,1,0,0
AT Rayudu,RJ Harris,18,14,3,0,0
AT Rayudu,RP Meredith,5,11,1,0,1
AT Rayudu,RP Singh,5,5,0,0,0
AT Rayudu,RR Powar,11,5,1,1,0
AT Rayudu,RS Bopara,2,3,0,0,0
AT Rayudu,RV Gomez,14,6,0,2,0
AT Rayudu,Rashid Khan,93,76,6,5,1
AT Rayudu,Ravi Bishnoi,20,19,3,0,1
AT Rayudu,S Aravind,18,18,1,1,0
AT Rayudu,S Badree,7,5,1,0,0
AT Rayudu,S Dube,5,2,1,0,0
AT Rayudu,S Gopal,12,16,0,0,0
AT Rayudu,S Kaul,47,27,5,2,1
AT Rayudu,S Ladda,12,4,1,1,0
AT Rayudu,S Nadeem,66,48,2,5,3
AT Rayudu,S Randiv,1,2,0,0,1
AT Rayudu,SB Jakati,6,7,0,0,0
AT Rayudu,SB Wagh,7,9,0,0,0
AT Rayudu,SE Bond,1,2,0,0,0
AT Rayudu,SJ Srivastava,5,6,1,0,2
AT Rayudu,SK Raina,14,7,1,1,1
AT Rayudu,SK Trivedi,25,19,1,1,0
AT Rayudu,SK Warne,10,9,1,0,0
AT Rayudu,SL Malinga,7,5,1,0,0
AT Rayudu,SM Boland,8,4,1,0,0
AT Rayudu,SM Curran,4,5,0,0,0
AT Rayudu,SMSM Senanayake,2,2,0,0,0
AT Rayudu,SN Thakur,4,5,0,0,0
AT Rayudu,SP Narine,53,64,5,0,4
AT Rayudu,SR Watson,40,37,6,0,4
AT Rayudu,STR Binny,19,13,2,1,0
AT Rayudu,Sandeep Sharma,72,46,8,3,3
AT Rayudu,Shahbaz Ahmed,7,4,0,1,0
AT Rayudu,Shakib Al Hasan,82,56,7,4,3
AT Rayudu,Shivam Mavi,3,3,0,0,0
AT Rayudu,Shivam Sharma,4,4,0,0,0
AT Rayudu,T Natarajan,17,16,2,0,1
AT Rayudu,T Stubbs,7,3,0,1,1
AT Rayudu,TA Boult,43,28,4,3,0
AT Rayudu,TG Southee,32,15,4,2,0
AT Rayudu,TK Curran,6,5,1,0,1
AT Rayudu,TM Dilshan,3,2,0,0,0
AT Rayudu,TU Deshpande,2,2,0,0,0
AT Rayudu,UT Yadav,67,53,5,4,0
AT Rayudu,Umran Malik,9,10,2,0,0
AT Rayudu,V Kohli,5,6,0,0,0
AT Rayudu,V Shankar,9,9,1,0,0
AT Rayudu,VG Arora,7,10,1,0,0
AT Rayudu,VR Aaron,22,19,1,1,1
AT Rayudu,Vijaykumar Vyshak,12,4,1,1,1
